,Column1,Column2,Column3
2412,@Simar512,@Simar512,Tweet
2413,@wyorgb,@statnews,RT
2414,@Klovn,@Klovn,Tweet
2415,@callmemalig,@ajplus,RT
2416,@Simar512,@Simar512,Tweet
2417,@NyackPatch,@NyackPatch,Tweet
2418,@RealTimeHack,@RealTimeHack,Tweet
2419,@DrRobertGlatter,@bermaninstitute,RT
2420,@matatias,@CNN,RT
2421,@lillyvelez28,@nytimes,RT
2422,@HeadsOrHeadsWeb,@CNN,RT
2423,@Klovn,@Klovn,Tweet
2424,@NRInstitute,@UniGreenwich,RT
2425,@RivertownsPatch,@RivertownsPatch,Tweet
2426,@edisonlsm,@CNN,RT
2427,@RealTimeHack,@RealTimeHack,Tweet
2428,@bedkatonahpatch,@bedkatonahpatch,Tweet
2429,@racketnews,@racketnews,Tweet
2430,@AhmedNumen,@ClimateReality,RT
2431,@ECDOH,@NSC44,RT
2432,@DataAndDataViz,@jsvine,RT
2433,@robinfclark,@nytimes,RT
2434,@Health_UKnews,@Health_UKnews,Tweet
2435,@PierreChrist_,@CNN,RT
2436,@bcn_exp,@BlBrTravel,RT
2437,@NyackPatch,@NyackPatch,Tweet
2438,@edisonlsm,@CNN,RT
2439,@ICHLibGH,@ICHLibGH,Tweet
2440,@ArunkarthikcAK1,@nytimes,RT
2441,@naijakonnect,@naijakonnect,Tweet
2442,@DailyPublius,@DailyPublius,Tweet
2443,@NyackPatch,@NyackPatch,Tweet
2444,@PelhamPatch,@PelhamPatch,Tweet
2445,@veena725,@WHO,RT
2446,@SuruGeeta,@VaibhavHariom,RT
2447,@UVAResearchPark,@UVAResearchPark,Tweet
2448,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2449,@onahunttoday,@onahunttoday,Tweet
2450,@bedkatonahpatch,@bedkatonahpatch,Tweet
2451,@BronxvillePatch,@BronxvillePatch,Tweet
2452,@bjongrk,@CNN,RT
2453,@nicolewesth,@nicolewesth,Tweet
2454,@PChesterPatch,@PChesterPatch,Tweet
2455,@predictech,@CDCgov,RT
2456,@TraveleadsUK,@TraveleadsUK,Tweet
2457,@DrRobertGlatter,@bermaninstitute,RT
2458,@RealTimeHack,@RealTimeHack,Tweet
2459,@THilderley,@VIralBuzzNewss,RT
2460,@Lajanz_cong,@Lajanz_cong,Tweet
2461,@HeadsOrHeadsWeb,@CNN,RT
2462,@NyackPatch,@NyackPatch,Tweet
2463,@AhmedNumen,@ClimateReality,RT
2464,@dlNewZealand,@dlNewZealand,Tweet
2465,@iamyemiyezi,@iamyemiyezi,Tweet
2466,@a_den_hartog,@a_den_hartog,Tweet
2467,@tamys46,@STcom,RT
2468,@callmemalig,@ajplus,RT
2469,@jcrestani,@nytimes,RT
2470,@ScarsdalePatch,@ScarsdalePatch,Tweet
2471,@DrRobertGlatter,@bermaninstitute,RT
2472,@edisonlsm,@CNN,RT
2473,@iamyemiyezi,@iamyemiyezi,Tweet
2474,@NyackPatch,@NyackPatch,Tweet
2475,@bjongrk,@CNN,RT
2476,@marcioapviana,@CNN,RT
2477,@BBCWomansHour,@bbcworldservice,RT
2478,@updatesvisayas,@updatesvisayas,Tweet
2479,@DataAndDataViz,@jsvine,RT
2480,@RivertownsPatch,@RivertownsPatch,Tweet
2481,@LakersGold,@CNN,RT
2482,@PearlRiverPatch,@PearlRiverPatch,Tweet
2483,@aetiology,@HelenBranswell,RT
2484,@veena725,@WHO,RT
2485,@Ing_Da,@CNN,RT
2486,@DrRobertGlatter,@bermaninstitute,RT
2487,@DataAndDataViz,@jsvine,RT
2488,@wyorgb,@scicurious,RT
2489,@ferasanwar24,@CNN,RT
2490,@BBCWomansHour,@bbcworldservice,RT
2491,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2492,@LakersGold,@CNN,RT
2493,@PierreChrist_,@CNN,RT
2494,@dh_a_heller,@WHO,RT
2495,@Lara_Adejoro,@actionhealthinc,RT
2496,@ScarsdalePatch,@ScarsdalePatch,Tweet
2497,@bonelam,@CNN,RT
2498,@YarnitaRdz,@ClimateReality,RT
2499,@CraigCo62,@CraigCo62,Tweet
2500,@mepalmeiro,@ClimateReality,RT
2501,@NRInstitute,@UniGreenwich,RT
2502,@UVAResearchPark,@UVAResearchPark,Tweet
2503,@NewRoPatch,@NewRoPatch,Tweet
2504,@ICHLibGH,@ICHLibGH,Tweet
2505,@nicolewesth,@nicolewesth,Tweet
2506,@ScarsdalePatch,@ScarsdalePatch,Tweet
2507,@RealTimeHack,@RealTimeHack,Tweet
2508,@FinalFenwayFict,@FinalFenwayFict,Tweet
2509,@ScarsdalePatch,@ScarsdalePatch,Tweet
2510,@robinfclark,@nytimes,RT
2511,@NyackPatch,@NyackPatch,Tweet
2512,@HVPatch,@HVPatch,Tweet
2513,@robinfclark,@nytimes,RT
2514,@predictech,@CDCgov,RT
2515,@PierreChrist_,@CNN,RT
2516,@muryi16,@muryi16,Tweet
2517,@GinaInTheBurg,@AP,RT
2518,@CraigCo62,@CraigCo62,Tweet
2519,@MujibG,@MujibG,Tweet
2520,@bjongrk,@CNN,RT
2521,@RealTimeHack,@RealTimeHack,Tweet
2522,@NewCityPatch,@NewCityPatch,Tweet
2523,@bunovynevaz,@bunovynevaz,Tweet
2524,@naijakonnect,@naijakonnect,Tweet
2525,@DrRobertGlatter,@bermaninstitute,RT
2526,@edisonlsm,@CNN,RT
2527,@MujibG,@MujibG,Tweet
2528,@RainerKurlemann,@HelenBranswell,RT
2529,@Hillamadz,@CNN,RT
2530,@SuruGeeta,@VaibhavHariom,RT
2531,@aetiology,@HelenBranswell,RT
2532,@UVAResearchPark,@UVAResearchPark,Tweet
2533,@updatesvisayas,@updatesvisayas,Tweet
2534,@smurphy2001,@frontlinepbs,RT
2535,@be2xco,@Harvard,RT
2536,@smith_lassen,@ClimateReality,RT
2537,@jgolden08,@jgolden08,Tweet
2538,@BAinDiplomacy,@BAinDiplomacy,Tweet
2539,@RealTimeHack,@RealTimeHack,Tweet
2540,@bunovynevaz,@bunovynevaz,Tweet
2541,@lisabari,@lisabari,Tweet
2542,@PearlRiverPatch,@PearlRiverPatch,Tweet
2543,@AhmedNumen,@ClimateReality,RT
2544,@predictech,@CDCgov,RT
2545,@NewCityPatch,@NewCityPatch,Tweet
2546,@BzSnow,@nytimes,RT
2547,@RivertownsPatch,@RivertownsPatch,Tweet
2548,@AhmedNumen,@ClimateReality,RT
2549,@bjongrk,@CNN,RT
2550,@QueenofBasPays,@QueenofBasPays,Tweet
2551,@NewRoPatch,@NewRoPatch,Tweet
2552,@finance_sumlify,@CNN,RT
2553,@ColumbiaMSPH,@cuepidemiology,RT
2554,@pandrest,@CNN,RT
2555,@LakersGold,@CNN,RT
2556,@finance_sumlify,@CNN,RT
2557,@THilderley,@VIralBuzzNewss,RT
2558,@MN_350,@ClimateReality,RT
2559,@alfa_alfio,@alfa_alfio,Tweet
2560,@wyorgb,@sciam,RT
2561,@BAinDiplomacy,@BAinDiplomacy,Tweet
2562,@PChesterPatch,@PChesterPatch,Tweet
2563,@DailyPublius,@DailyPublius,Tweet
2564,@PierreChrist_,@CNN,RT
2565,@Victoria_Donlin,@CNN,RT
2566,@jgolden08,@jgolden08,Tweet
2567,@francisdias2401,@CNN,RT
2568,@wyorgb,@sciam,RT
2569,@iloveseble,@NYC_Everyday,RT
2570,@NyackPatch,@NyackPatch,Tweet
2571,@NewCityPatch,@NewCityPatch,Tweet
2572,@matatias,@CNN,RT
2573,@BBCWomansHour,@bbcworldservice,RT
2574,@EmergencyBlog,@EmergencyBlog,Tweet
2575,@_Dirty_Water_,@_Dirty_Water_,Tweet
2576,@bonelam,@CNN,RT
2577,@edisonlsm,@CNN,RT
2578,@NyackPatch,@NyackPatch,Tweet
2579,@DrRobertGlatter,@bermaninstitute,RT
2580,@lillyvelez28,@nytimes,RT
2581,@instapundit,@jason_pontin,RT
2582,@NRInstitute,@UniGreenwich,RT
2583,@BBCWomansHour,@bbcworldservice,RT
2584,@FinalFenwayFict,@FinalFenwayFict,Tweet
2585,@instapundit,@jason_pontin,RT
2586,@UwNoah,@UwNoah,Tweet
2587,@Klovn,@Klovn,Tweet
2588,@bjongrk,@CNN,RT
2589,@naijakonnect,@naijakonnect,Tweet
2590,@muryi16,@muryi16,Tweet
2591,@BzSnow,@nytimes,RT
2592,@iamyemiyezi,@iamyemiyezi,Tweet
2593,@Lajanz_cong,@Lajanz_cong,Tweet
2594,@TraveleadsUK,@TraveleadsUK,Tweet
2595,@CraigCo62,@CraigCo62,Tweet
2596,@RPKSkin,@RPKSkin,Tweet
2597,@Health_UKnews,@Health_UKnews,Tweet
2598,@MN_350,@ClimateReality,RT
2599,@fractalbears,@fractalbears,Tweet
2600,@wyorgb,@sciam,RT
2601,@matatias,@CNN,RT
2602,@THilderley,@VIralBuzzNewss,RT
2603,@mepalmeiro,@ClimateReality,RT
2604,@ScarsdalePatch,@ScarsdalePatch,Tweet
2605,@SuruGeeta,@VaibhavHariom,RT
2606,@ferasanwar24,@CNN,RT
2607,@HVPatch,@HVPatch,Tweet
2608,@NewCityPatch,@NewCityPatch,Tweet
2609,@BzSnow,@nytimes,RT
2610,@WrigleyRes,@WrigleyRes,Tweet
2611,@mepalmeiro,@ClimateReality,RT
2612,@MN_350,@ClimateReality,RT
2613,@HeadsOrHeadsWeb,@CNN,RT
2614,@bonelam,@CNN,RT
2615,@NyackPatch,@NyackPatch,Tweet
2616,@Lajanz_cong,@Lajanz_cong,Tweet
2617,@NewCityPatch,@NewCityPatch,Tweet
2618,@bcn_exp,@BlBrTravel,RT
2619,@pzmyers,@pzmyers,Tweet
2620,@Simar512,@Simar512,Tweet
2621,@BAinDiplomacy,@BAinDiplomacy,Tweet
2622,@RainerKurlemann,@HelenBranswell,RT
2623,@BzSnow,@nytimes,RT
2624,@YarnitaRdz,@ClimateReality,RT
2625,@Simar512,@Simar512,Tweet
2626,@iAyKay,@iAyKay,Tweet
2627,@TaraDow2,@VIralBuzzNewss,RT
2628,@RivertownsPatch,@RivertownsPatch,Tweet
2629,@wyorgb,@sciam,RT
2630,@BhambriSaab,@GulshanMWankar,RT
2631,@smith_lassen,@ClimateReality,RT
2632,@nicolewesth,@nicolewesth,Tweet
2633,@pandrest,@CNN,RT
2634,@ScarsdalePatch,@ScarsdalePatch,Tweet
2635,@coldestwinters,@coldestwinters,Tweet
2636,@wyorgb,@scicurious,RT
2637,@RainerKurlemann,@HelenBranswell,RT
2638,@wyorgb,@scicurious,RT
2639,@CraigCo62,@CraigCo62,Tweet
2640,@PierreChrist_,@CNN,RT
2641,@edisonlsm,@CNN,RT
2642,@iamyemiyezi,@iamyemiyezi,Tweet
2643,@RivertownsPatch,@RivertownsPatch,Tweet
2644,@rodolfoasar,@LuisEEcobar,RT
2645,@wyorgb,@scicurious,RT
2646,@Klovn,@Klovn,Tweet
2647,@DailyPublius,@DailyPublius,Tweet
2648,@UwNoah,@UwNoah,Tweet
2649,@wyorgb,@sciam,RT
2650,@BBCWomansHour,@bbcworldservice,RT
2651,@HeadsOrHeadsWeb,@CNN,RT
2652,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
2653,@Bettymartinuk,@Newsweek,RT
2654,@naijakonnect,@naijakonnect,Tweet
2655,@lilvasheer,@lilvasheer,Tweet
2656,@RainerKurlemann,@HelenBranswell,RT
2657,@edisonlsm,@CNN,RT
2658,@ColumbiaMSPH,@cuepidemiology,RT
2659,@GinaInTheBurg,@AP,RT
2660,@Bettymartinuk,@Newsweek,RT
2661,@mepalmeiro,@ClimateReality,RT
2662,@muryi16,@muryi16,Tweet
2663,@CraigCo62,@CraigCo62,Tweet
2664,@onahunttoday,@onahunttoday,Tweet
2665,@_Dirty_Water_,@_Dirty_Water_,Tweet
2666,@edisonlsm,@CNN,RT
2667,@EmergencyBlog,@EmergencyBlog,Tweet
2668,@HVPatch,@HVPatch,Tweet
2669,@UwNoah,@UwNoah,Tweet
2670,@wyorgb,@sciam,RT
2671,@NewCityPatch,@NewCityPatch,Tweet
2672,@dlNewZealand,@dlNewZealand,Tweet
2673,@PelhamPatch,@PelhamPatch,Tweet
2674,@ICHLibGH,@ICHLibGH,Tweet
2675,@wyorgb,@scicurious,RT
2676,@PierreChrist_,@CNN,RT
2677,@rodolfoasar,@LuisEEcobar,RT
2678,@instapundit,@jason_pontin,RT
2679,@bonelam,@CNN,RT
2680,@lilvasheer,@lilvasheer,Tweet
2681,@DailyPublius,@DailyPublius,Tweet
2682,@RainerKurlemann,@HelenBranswell,RT
2683,@PearlRiverPatch,@PearlRiverPatch,Tweet
2684,@callmemalig,@ajplus,RT
2685,@naijakonnect,@naijakonnect,Tweet
2686,@lisabari,@lisabari,Tweet
2687,@Simar512,@Simar512,Tweet
2688,@HarrisonPatch,@HarrisonPatch,Tweet
2689,@Simar512,@Simar512,Tweet
2690,@hakeem_mahak,@kashmir_rise,RT
2691,@nov_amit,@CNN,RT
2692,@WrigleyRes,@WrigleyRes,Tweet
2693,@GinaInTheBurg,@AP,RT
2694,@ferasanwar24,@CNN,RT
2695,@EpiRen,@EpiRen,Tweet
2696,@NRInstitute,@UniGreenwich,RT
2697,@bonelam,@CNN,RT
2698,@predictech,@CDCgov,RT
2699,@BronxvillePatch,@BronxvillePatch,Tweet
2700,@ViralpressNews,@ViralpressNews,Tweet
2701,@_islamhussein,@CNN,RT
2702,@Hillamadz,@CNN,RT
2703,@GinaInTheBurg,@AP,RT
2704,@NRInstitute,@UniGreenwich,RT
2705,@Victoria_Donlin,@CNN,RT
2706,@marcioapviana,@CNN,RT
2707,@lisabari,@lisabari,Tweet
2708,@TaraDow2,@VIralBuzzNewss,RT
2709,@HeadsOrHeadsWeb,@CNN,RT
2710,@CraigCo62,@CraigCo62,Tweet
2711,@ViralpressNews,@ViralpressNews,Tweet
2712,@QueenofBasPays,@QueenofBasPays,Tweet
2713,@WrigleyRes,@WrigleyRes,Tweet
2714,@YarnitaRdz,@ClimateReality,RT
2715,@WrigleyRes,@WrigleyRes,Tweet
2716,@edisonlsm,@CNN,RT
2717,@alfa_alfio,@alfa_alfio,Tweet
2718,@DailyPublius,@DailyPublius,Tweet
2719,@hakeem_mahak,@kashmir_rise,RT
2720,@ICHLibGH,@ICHLibGH,Tweet
2721,@predictech,@CDCgov,RT
2722,@wyorgb,@scicurious,RT
2723,@callmemalig,@ajplus,RT
2724,@HVPatch,@HVPatch,Tweet
2725,@ICHLibGH,@ICHLibGH,Tweet
2726,@UwNoah,@UwNoah,Tweet
2727,@HeadsOrHeadsWeb,@CNN,RT
2728,@francisdias2401,@CNN,RT
2729,@DailyPublius,@DailyPublius,Tweet
2730,@MandolinJoy,@MandolinJoy,Tweet
2731,@mepalmeiro,@ClimateReality,RT
2732,@bonelam,@CNN,RT
2733,@iamyemiyezi,@iamyemiyezi,Tweet
2734,@TaraDow2,@VIralBuzzNewss,RT
2735,@UVAResearchPark,@UVAResearchPark,Tweet
2736,@be2xco,@Harvard,RT
2737,@BBCWomansHour,@bbcworldservice,RT
2738,@RivertownsPatch,@RivertownsPatch,Tweet
2739,@bonelam,@CNN,RT
2740,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2741,@hakeem_mahak,@kashmir_rise,RT
2742,@wyorgb,@statnews,RT
2743,@NyackPatch,@NyackPatch,Tweet
2744,@fractalbears,@fractalbears,Tweet
2745,@rodolfoasar,@LuisEEcobar,RT
2746,@THilderley,@VIralBuzzNewss,RT
2747,@QueenofBasPays,@QueenofBasPays,Tweet
2748,@NewCityPatch,@NewCityPatch,Tweet
2749,@a_den_hartog,@a_den_hartog,Tweet
2750,@smurphy2001,@frontlinepbs,RT
2751,@PearlRiverPatch,@PearlRiverPatch,Tweet
2752,@naijakonnect,@naijakonnect,Tweet
2753,@RainerKurlemann,@HelenBranswell,RT
2754,@Joey_Garikai,@CNN,RT
2755,@mepalmeiro,@ClimateReality,RT
2756,@matatias,@CNN,RT
2757,@RivertownsPatch,@RivertownsPatch,Tweet
2758,@BBCWomansHour,@bbcworldservice,RT
2759,@SuruGeeta,@VaibhavHariom,RT
2760,@Simar512,@Simar512,Tweet
2761,@GinaInTheBurg,@AP,RT
2762,@edisonlsm,@CNN,RT
2763,@miepsja,@miepsja,Tweet
2764,@Victoria_Donlin,@CNN,RT
2765,@bjongrk,@CNN,RT
2766,@medsane,@CNN,RT
2767,@lillyvelez28,@nytimes,RT
2768,@veena725,@WHO,RT
2769,@GinaInTheBurg,@AP,RT
2770,@Health_UKnews,@Health_UKnews,Tweet
2771,@RivertownsPatch,@RivertownsPatch,Tweet
2772,@BAinDiplomacy,@BAinDiplomacy,Tweet
2773,@TraveleadsUK,@TraveleadsUK,Tweet
2774,@jgolden08,@jgolden08,Tweet
2775,@UwNoah,@UwNoah,Tweet
2776,@NewCityPatch,@NewCityPatch,Tweet
2777,@lillyvelez28,@nytimes,RT
2778,@WrigleyRes,@WrigleyRes,Tweet
2779,@NyackPatch,@NyackPatch,Tweet
2780,@EmergencyBlog,@EmergencyBlog,Tweet
2781,@medsane,@CNN,RT
2782,@TarrytownsPatch,@TarrytownsPatch,Tweet
2783,@NewRoPatch,@NewRoPatch,Tweet
2784,@bjongrk,@CNN,RT
2785,@PChesterPatch,@PChesterPatch,Tweet
2786,@SportsDayOnline,@SportsDayOnline,Tweet
2787,@DrRobertGlatter,@bermaninstitute,RT
2788,@NewRoPatch,@NewRoPatch,Tweet
2789,@TarrytownsPatch,@TarrytownsPatch,Tweet
2790,@aetiology,@HelenBranswell,RT
2791,@predictech,@CDCgov,RT
2792,@bedkatonahpatch,@bedkatonahpatch,Tweet
2793,@finance_sumlify,@CNN,RT
2794,@wyorgb,@scicurious,RT
2795,@NyackPatch,@NyackPatch,Tweet
2796,@bonelam,@CNN,RT
2797,@Ing_Da,@CNN,RT
2798,@EpiRen,@EpiRen,Tweet
2799,@ICHLibGH,@ICHLibGH,Tweet
2800,@NewCityPatch,@NewCityPatch,Tweet
2801,@HVPatch,@HVPatch,Tweet
2802,@BAinDiplomacy,@BAinDiplomacy,Tweet
2803,@Lajanz_cong,@Lajanz_cong,Tweet
2804,@mepalmeiro,@ClimateReality,RT
2805,@miepsja,@miepsja,Tweet
2806,@EmergencyBlog,@EmergencyBlog,Tweet
2807,@YarnitaRdz,@ClimateReality,RT
2808,@smurphy2001,@frontlinepbs,RT
2809,@TraveleadsUK,@TraveleadsUK,Tweet
2810,@muryi16,@muryi16,Tweet
2811,@iamyemiyezi,@iamyemiyezi,Tweet
2812,@NyackPatch,@NyackPatch,Tweet
2813,@ICHLibGH,@ICHLibGH,Tweet
2814,@DRBarton_Stocks,@DRBarton_Stocks,Tweet
2815,@TaraDow2,@VIralBuzzNewss,RT
2816,@NewRoPatch,@NewRoPatch,Tweet
2817,@_Dirty_Water_,@_Dirty_Water_,Tweet
2818,@robinfclark,@nytimes,RT
2819,@NyackPatch,@NyackPatch,Tweet
2820,@Lajanz_cong,@Lajanz_cong,Tweet
2821,@RainerKurlemann,@HelenBranswell,RT
2822,@diboua,@CNN,RT
2823,@nicolewesth,@nicolewesth,Tweet
2824,@be2xco,@Harvard,RT
2825,@Health_UKnews,@Health_UKnews,Tweet
2826,@RivertownsPatch,@RivertownsPatch,Tweet
2827,@rodolfoasar,@LuisEEcobar,RT
2828,@MN_350,@ClimateReality,RT
2829,@PelhamPatch,@PelhamPatch,Tweet
2830,@RivertownsPatch,@RivertownsPatch,Tweet
2831,@DrRobertGlatter,@bermaninstitute,RT
2832,@predictech,@CDCgov,RT
2833,@NewCityPatch,@NewCityPatch,Tweet
2834,@dlNewZealand,@dlNewZealand,Tweet
2835,@NewCityPatch,@NewCityPatch,Tweet
2836,@MN_350,@ClimateReality,RT
2837,@Ing_Da,@CNN,RT
2838,@updatesvisayas,@updatesvisayas,Tweet
2839,@a_den_hartog,@a_den_hartog,Tweet
2840,@fratucci,@CNN,RT
2841,@NewCityPatch,@NewCityPatch,Tweet
2842,@LakersGold,@CNN,RT
2843,@PelhamPatch,@PelhamPatch,Tweet
2844,@NRInstitute,@UniGreenwich,RT
2845,@PearlRiverPatch,@PearlRiverPatch,Tweet
2846,@lisabari,@lisabari,Tweet
2847,@iloveseble,@NYC_Everyday,RT
2848,@EpiRen,@EpiRen,Tweet
2849,@pzmyers,@pzmyers,Tweet
2850,@DailyPublius,@DailyPublius,Tweet
2851,@updatesvisayas,@updatesvisayas,Tweet
2852,@DailyPublius,@DailyPublius,Tweet
2853,@marcioapviana,@CNN,RT
2854,@BAinDiplomacy,@BAinDiplomacy,Tweet
2855,@THilderley,@VIralBuzzNewss,RT
2856,@LarchmontPatch,@LarchmontPatch,Tweet
2857,@SportsDayOnline,@SportsDayOnline,Tweet
2858,@MandolinJoy,@MandolinJoy,Tweet
2859,@PearlRiverPatch,@PearlRiverPatch,Tweet
2860,@nicolewesth,@nicolewesth,Tweet
2861,@smurphy2001,@frontlinepbs,RT
2862,@Lajanz_cong,@Lajanz_cong,Tweet
2863,@RealTimeHack,@RealTimeHack,Tweet
2864,@dh_a_heller,@WHO,RT
2865,@wyorgb,@sciam,RT
2866,@_Dirty_Water_,@_Dirty_Water_,Tweet
2867,@PearlRiverPatch,@PearlRiverPatch,Tweet
2868,@muryi16,@muryi16,Tweet
2869,@teddavid,@teddavid,Tweet
2870,@predictech,@CDCgov,RT
2871,@EmergencyBlog,@EmergencyBlog,Tweet
2872,@Hillamadz,@CNN,RT
2873,@RivertownsPatch,@RivertownsPatch,Tweet
2874,@bonelam,@CNN,RT
2875,@pzmyers,@pzmyers,Tweet
2876,@coldestwinters,@coldestwinters,Tweet
2877,@rodolfoasar,@LuisEEcobar,RT
2878,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2879,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
2880,@HVPatch,@HVPatch,Tweet
2881,@Klovn,@Klovn,Tweet
2882,@iamyemiyezi,@iamyemiyezi,Tweet
2883,@iAyKay,@iAyKay,Tweet
2884,@racketnews,@racketnews,Tweet
2885,@BAinDiplomacy,@BAinDiplomacy,Tweet
2886,@HeadsOrHeadsWeb,@CNN,RT
2887,@ferasanwar24,@CNN,RT
2888,@ColumbiaMSPH,@cuepidemiology,RT
2889,@sthi1285,@sthi1285,Tweet
2890,@ScarsdalePatch,@ScarsdalePatch,Tweet
2891,@PierreChrist_,@CNN,RT
2892,@NewRoPatch,@NewRoPatch,Tweet
2893,@ScarsdalePatch,@ScarsdalePatch,Tweet
2894,@ActivistPost,@ActivistPost,Tweet
2895,@EpiRen,@EpiRen,Tweet
2896,@YarnitaRdz,@ClimateReality,RT
2897,@MN_350,@ClimateReality,RT
2898,@GinaInTheBurg,@AP,RT
2899,@TarrytownsPatch,@TarrytownsPatch,Tweet
2900,@OccuWorld,@OccuWorld,Tweet
2901,@wyorgb,@scicurious,RT
2902,@AhmedNumen,@ClimateReality,RT
2903,@onahunttoday,@onahunttoday,Tweet
2904,@SportsDayOnline,@SportsDayOnline,Tweet
2905,@BzSnow,@nytimes,RT
2906,@PearlRiverPatch,@PearlRiverPatch,Tweet
2907,@MN_350,@ClimateReality,RT
2908,@iloveseble,@NYC_Everyday,RT
2909,@NewCityPatch,@NewCityPatch,Tweet
2910,@muryi16,@muryi16,Tweet
2911,@SuruGeeta,@VaibhavHariom,RT
2912,@DataAndDataViz,@jsvine,RT
2913,@bjongrk,@CNN,RT
2914,@wyorgb,@scicurious,RT
2915,@Ing_Da,@CNN,RT
2916,@predictech,@CDCgov,RT
2917,@rodolfoasar,@LuisEEcobar,RT
2918,@njiru_john,@CNN,RT
2919,@AnnemarieVtW,@AnnemarieVtW,Tweet
2920,@mepalmeiro,@ClimateReality,RT
2921,@TraveleadsUK,@TraveleadsUK,Tweet
2922,@MN_350,@ClimateReality,RT
2923,@smurphy2001,@frontlinepbs,RT
2924,@SuruGeeta,@VaibhavHariom,RT
2925,@DrRobertGlatter,@bermaninstitute,RT
2926,@Ing_Da,@CNN,RT
2927,@onahunttoday,@onahunttoday,Tweet
2928,@DrRobertGlatter,@bermaninstitute,RT
2929,@NewRoPatch,@NewRoPatch,Tweet
2930,@edisonlsm,@CNN,RT
2931,@NyackPatch,@NyackPatch,Tweet
2932,@veena725,@WHO,RT
2933,@ColumbiaMSPH,@cuepidemiology,RT
2934,@ViralpressNews,@ViralpressNews,Tweet
2935,@ICHLibGH,@ICHLibGH,Tweet
2936,@DailyPublius,@DailyPublius,Tweet
2937,@HVPatch,@HVPatch,Tweet
2938,@PChesterPatch,@PChesterPatch,Tweet
2939,@finance_sumlify,@CNN,RT
2940,@MN_350,@ClimateReality,RT
2941,@NyackPatch,@NyackPatch,Tweet
2942,@NewRoPatch,@NewRoPatch,Tweet
2943,@smith_lassen,@ClimateReality,RT
2944,@LarchmontPatch,@LarchmontPatch,Tweet
2945,@lillyvelez28,@nytimes,RT
2946,@NewCityPatch,@NewCityPatch,Tweet
2947,@RivertownsPatch,@RivertownsPatch,Tweet
2948,@wyorgb,@scicurious,RT
2949,@ICHLibGH,@ICHLibGH,Tweet
2950,@MandolinJoy,@MandolinJoy,Tweet
2951,@ScarsdalePatch,@ScarsdalePatch,Tweet
2952,@jcrestani,@nytimes,RT
2953,@ICHLibGH,@ICHLibGH,Tweet
2954,@njiru_john,@CNN,RT
2955,@hakeem_mahak,@kashmir_rise,RT
2956,@RivertownsPatch,@RivertownsPatch,Tweet
2957,@HarrisonPatch,@HarrisonPatch,Tweet
2958,@HeadsOrHeadsWeb,@CNN,RT
2959,@PearlRiverPatch,@PearlRiverPatch,Tweet
2960,@Klovn,@Klovn,Tweet
2961,@ScarsdalePatch,@ScarsdalePatch,Tweet
2962,@NRInstitute,@UniGreenwich,RT
2963,@UwNoah,@UwNoah,Tweet
2964,@EpiRen,@EpiRen,Tweet
2965,@Simar512,@Simar512,Tweet
2966,@fractalbears,@fractalbears,Tweet
2967,@TraveleadsUK,@TraveleadsUK,Tweet
2968,@alfa_alfio,@alfa_alfio,Tweet
2969,@Klovn,@Klovn,Tweet
2970,@Lara_Adejoro,@actionhealthinc,RT
2971,@HeadsOrHeadsWeb,@CNN,RT
2972,@alfa_alfio,@alfa_alfio,Tweet
2973,@HillaryKenyon,@CNN,RT
2974,@NyackPatch,@NyackPatch,Tweet
2975,@THilderley,@VIralBuzzNewss,RT
2976,@LakersGold,@CNN,RT
2977,@SMolloyDVM,@Westxgal,RT
2978,@a_den_hartog,@a_den_hartog,Tweet
2979,@EpiRen,@EpiRen,Tweet
2980,@BAinDiplomacy,@BAinDiplomacy,Tweet
2981,@tamys46,@STcom,RT
2982,@edisonlsm,@CNN,RT
2983,@jcrestani,@nytimes,RT
2984,@PierreChrist_,@CNN,RT
2985,@iamyemiyezi,@iamyemiyezi,Tweet
2986,@ScarsdalePatch,@ScarsdalePatch,Tweet
2987,@fratucci,@CNN,RT
2988,@jgolden08,@jgolden08,Tweet
2989,@PearlRiverPatch,@PearlRiverPatch,Tweet
2990,@PelhamPatch,@PelhamPatch,Tweet
2991,@BzSnow,@nytimes,RT
2992,@wyorgb,@sciam,RT
2993,@ECDOH,@NSC44,RT
2994,@tamys46,@STcom,RT
2995,@njiru_john,@CNN,RT
2996,@pandrest,@CNN,RT
2997,@racketnews,@racketnews,Tweet
2998,@nov_amit,@CNN,RT
2999,@SportsDayOnline,@SportsDayOnline,Tweet
3000,@PelhamPatch,@PelhamPatch,Tweet
3001,@veena725,@WHO,RT
3002,@OccuWorld,@OccuWorld,Tweet
3003,@HVPatch,@HVPatch,Tweet
3004,@teddavid,@teddavid,Tweet
3005,@ScarsdalePatch,@ScarsdalePatch,Tweet
3006,@instapundit,@jason_pontin,RT
3007,@RivertownsPatch,@RivertownsPatch,Tweet
3008,@callmemalig,@ajplus,RT
3009,@racketnews,@racketnews,Tweet
